uuid,timestamp,event,hotel_bookings,price_category
500634729648,2025-09-17 01:07:55,Guest request,,
500634729648,2025-09-17 11:07:55,Standard prices,38,standard
500634729648,2025-09-17 21:07:55,Send offer,,
501132185182,2025-09-18 07:07:55,Guest request,,
501132185182,2025-09-18 17:07:55,Standard prices,47,standard
501132185182,2025-09-19 03:07:55,Send offer,,
501653611274,2025-09-19 13:07:55,Guest request,,
501653611274,2025-09-19 23:07:55,Standard prices,29,standard
501653611274,2025-09-20 09:07:55,Send offer,,
501751207089,2025-09-20 19:07:55,Guest request,,
501751207089,2025-09-21 05:07:55,Standard prices,80,standard
501751207089,2025-09-21 15:07:55,Send offer,,
501752866103,2025-09-22 01:07:55,Guest request,,
501752866103,2025-09-22 11:07:55,Standard prices,49,standard
501752866103,2025-09-22 21:07:55,Send offer,,
502679453923,2025-09-23 07:07:55,Guest request,,
502679453923,2025-09-23 17:07:55,Standard prices,72,standard
502679453923,2025-09-24 03:07:55,Send offer,,
503617090372,2025-09-24 13:07:55,Guest request,,
503617090372,2025-09-24 23:07:55,Standard prices,53,standard
503617090372,2025-09-25 09:07:55,Send offer,,
504407927771,2025-09-25 19:07:55,Guest request,,
504407927771,2025-09-26 05:07:55,Standard prices,62,standard
504407927771,2025-09-26 15:07:55,Send offer,,
504779040484,2025-09-27 01:07:55,Guest request,,
504779040484,2025-09-27 11:07:55,Premium prices,100,premium
504779040484,2025-09-27 21:07:55,Send offer,,
505335024916,2025-09-28 07:07:55,Guest request,,
505335024916,2025-09-28 17:07:55,Standard prices,32,standard
505335024916,2025-09-29 03:07:55,Send offer,,
505707715616,2025-09-29 13:07:55,Guest request,,
505707715616,2025-09-29 23:07:55,Standard prices,82,standard
505707715616,2025-09-30 09:07:55,Send offer,,
505976671866,2025-09-30 19:07:55,Guest request,,
505976671866,2025-10-01 05:07:55,Standard prices,51,standard
505976671866,2025-10-01 15:07:55,Send offer,,
506841082887,2025-10-02 01:07:55,Guest request,,
506841082887,2025-10-02 11:07:55,Standard prices,59,standard
506841082887,2025-10-02 21:07:55,Send offer,,
507391188803,2025-10-03 07:07:55,Guest request,,
507391188803,2025-10-03 17:07:55,Standard prices,87,standard
507391188803,2025-10-04 03:07:55,Send offer,,
507502377496,2025-10-04 13:07:55,Guest request,,
507502377496,2025-10-04 23:07:55,Premium prices,92,premium
507502377496,2025-10-05 09:07:55,Send offer,,
507513693411,2025-10-05 19:07:55,Guest request,,
507513693411,2025-10-06 05:07:55,Standard prices,47,standard
507513693411,2025-10-06 15:07:55,Send offer,,
508389279398,2025-10-07 01:07:55,Guest request,,
508389279398,2025-10-07 11:07:55,Standard prices,71,standard
508389279398,2025-10-07 21:07:55,Send offer,,
509045411155,2025-10-08 07:07:55,Guest request,,
509045411155,2025-10-08 17:07:55,Standard prices,21,standard
509045411155,2025-10-09 03:07:55,Send offer,,
509354410566,2025-10-09 13:07:55,Guest request,,
509354410566,2025-10-09 23:07:55,Standard prices,18,standard
509354410566,2025-10-10 09:07:55,Send offer,,
510283343000,2025-10-10 19:07:55,Guest request,,
510283343000,2025-10-11 05:07:55,Standard prices,56,standard
510283343000,2025-10-11 15:07:55,Send offer,,
511216003276,2025-10-12 01:07:55,Guest request,,
511216003276,2025-10-12 11:07:55,Standard prices,13,standard
511216003276,2025-10-12 21:07:55,Send offer,,
511357655975,2025-10-13 07:07:55,Guest request,,
511357655975,2025-10-13 17:07:55,Standard prices,70,standard
511357655975,2025-10-14 03:07:55,Send offer,,
511359100884,2025-10-14 13:07:55,Guest request,,
511359100884,2025-10-14 23:07:55,Standard prices,70,standard
511359100884,2025-10-15 09:07:55,Send offer,,
511479664936,2025-10-15 19:07:55,Guest request,,
511479664936,2025-10-16 05:07:55,Standard prices,88,standard
511479664936,2025-10-16 15:07:55,Send offer,,
511955001129,2025-10-17 01:07:55,Guest request,,
511955001129,2025-10-17 11:07:55,Standard prices,59,standard
511955001129,2025-10-17 21:07:55,Send offer,,
511963350356,2025-10-18 07:07:55,Guest request,,
511963350356,2025-10-18 17:07:55,Standard prices,36,standard
511963350356,2025-10-19 03:07:55,Send offer,,
512128038936,2025-10-19 13:07:55,Guest request,,
512128038936,2025-10-19 23:07:55,Standard prices,85,standard
512128038936,2025-10-20 09:07:55,Send offer,,
512637545120,2025-10-20 19:07:55,Guest request,,
512637545120,2025-10-21 05:07:55,Standard prices,65,standard
512637545120,2025-10-21 15:07:55,Send offer,,
513065821466,2025-10-22 01:07:55,Guest request,,
513065821466,2025-10-22 11:07:55,Standard prices,90,standard
513065821466,2025-10-22 21:07:55,Send offer,,
513863858258,2025-10-23 07:07:55,Guest request,,
513863858258,2025-10-23 17:07:55,Standard prices,81,standard
513863858258,2025-10-24 03:07:55,Send offer,,
514103982721,2025-10-24 13:07:55,Guest request,,
514103982721,2025-10-24 23:07:55,Standard prices,39,standard
514103982721,2025-10-25 09:07:55,Send offer,,
515050528229,2025-10-25 19:07:55,Guest request,,
515050528229,2025-10-26 05:07:55,Standard prices,15,standard
515050528229,2025-10-26 15:07:55,Send offer,,
515502383861,2025-10-27 01:07:55,Guest request,,
515502383861,2025-10-27 11:07:55,Standard prices,80,standard
515502383861,2025-10-27 21:07:55,Send offer,,
515882124730,2025-10-28 07:07:55,Guest request,,
515882124730,2025-10-28 17:07:55,Standard prices,37,standard
515882124730,2025-10-29 03:07:55,Send offer,,
516439603169,2025-10-29 13:07:55,Guest request,,
516439603169,2025-10-29 23:07:55,Standard prices,59,standard
516439603169,2025-10-30 09:07:55,Send offer,,
517307099426,2025-10-30 19:07:55,Guest request,,
517307099426,2025-10-31 05:07:55,Standard prices,77,standard
517307099426,2025-10-31 15:07:55,Send offer,,
517661544746,2025-11-01 01:07:55,Guest request,,
517661544746,2025-11-01 11:07:55,Standard prices,81,standard
517661544746,2025-11-01 21:07:55,Send offer,,
518201032112,2025-11-02 07:07:55,Guest request,,
518201032112,2025-11-02 17:07:55,Standard prices,66,standard
518201032112,2025-11-03 03:07:55,Send offer,,
519163975742,2025-11-03 13:07:55,Guest request,,
519163975742,2025-11-03 23:07:55,Standard prices,34,standard
519163975742,2025-11-04 09:07:55,Send offer,,
519412607813,2025-11-04 19:07:55,Guest request,,
519412607813,2025-11-05 05:07:55,Standard prices,28,standard
519412607813,2025-11-05 15:07:55,Send offer,,
519602955450,2025-11-06 01:07:55,Guest request,,
519602955450,2025-11-06 11:07:55,Standard prices,29,standard
519602955450,2025-11-06 21:07:55,Send offer,,
520478353829,2025-11-07 07:07:55,Guest request,,
520478353829,2025-11-07 17:07:55,Standard prices,64,standard
520478353829,2025-11-08 03:07:55,Send offer,,
520542327322,2025-11-08 13:07:55,Guest request,,
520542327322,2025-11-08 23:07:55,Standard prices,37,standard
520542327322,2025-11-09 09:07:55,Send offer,,
521540868073,2025-11-09 19:07:55,Guest request,,
521540868073,2025-11-10 05:07:55,Standard prices,56,standard
521540868073,2025-11-10 15:07:55,Send offer,,
522085777557,2025-11-11 01:07:55,Guest request,,
522085777557,2025-11-11 11:07:55,Standard prices,89,standard
522085777557,2025-11-11 21:07:55,Send offer,,
522600334719,2025-11-12 07:07:55,Guest request,,
522600334719,2025-11-12 17:07:55,Standard prices,82,standard
522600334719,2025-11-13 03:07:55,Send offer,,
522972183299,2025-11-13 13:07:55,Guest request,,
522972183299,2025-11-13 23:07:55,Standard prices,61,standard
522972183299,2025-11-14 09:07:55,Send offer,,
523764407510,2025-11-14 19:07:55,Guest request,,
523764407510,2025-11-15 05:07:55,Standard prices,29,standard
523764407510,2025-11-15 15:07:55,Send offer,,
524166831718,2025-11-16 01:07:55,Guest request,,
524166831718,2025-11-16 11:07:55,Standard prices,45,standard
524166831718,2025-11-16 21:07:55,Send offer,,
524707356218,2025-11-17 07:07:55,Guest request,,
524707356218,2025-11-17 17:07:55,Standard prices,73,standard
524707356218,2025-11-18 03:07:55,Send offer,,
525190743933,2025-11-18 13:07:55,Guest request,,
525190743933,2025-11-18 23:07:55,Premium prices,93,premium
525190743933,2025-11-19 09:07:55,Send offer,,
525309260615,2025-11-19 19:07:55,Guest request,,
525309260615,2025-11-20 05:07:55,Standard prices,51,standard
525309260615,2025-11-20 15:07:55,Send offer,,
525937659385,2025-11-21 01:07:55,Guest request,,
525937659385,2025-11-21 11:07:55,Premium prices,99,premium
525937659385,2025-11-21 21:07:55,Send offer,,
526034240797,2025-11-22 07:07:55,Guest request,,
526034240797,2025-11-22 17:07:55,Standard prices,43,standard
526034240797,2025-11-23 03:07:55,Send offer,,
526618599859,2025-11-23 13:07:55,Guest request,,
526618599859,2025-11-23 23:07:55,Standard prices,52,standard
526618599859,2025-11-24 09:07:55,Send offer,,
526621367722,2025-11-24 19:07:55,Guest request,,
526621367722,2025-11-25 05:07:55,Premium prices,100,premium
526621367722,2025-11-25 15:07:55,Send offer,,
527174144193,2025-11-26 01:07:55,Guest request,,
527174144193,2025-11-26 11:07:55,Standard prices,18,standard
527174144193,2025-11-26 21:07:55,Send offer,,
528008070890,2025-11-27 07:07:55,Guest request,,
528008070890,2025-11-27 17:07:55,Standard prices,46,standard
528008070890,2025-11-28 03:07:55,Send offer,,
528490383224,2025-11-28 13:07:55,Guest request,,
528490383224,2025-11-28 23:07:55,Standard prices,84,standard
528490383224,2025-11-29 09:07:55,Send offer,,
528864002658,2025-11-29 19:07:55,Guest request,,
528864002658,2025-11-30 05:07:55,Standard prices,42,standard
528864002658,2025-11-30 15:07:55,Send offer,,
529281910256,2025-12-01 01:07:55,Guest request,,
529281910256,2025-12-01 11:07:55,Standard prices,10,standard
529281910256,2025-12-01 21:07:55,Send offer,,
529507400764,2025-12-02 07:07:55,Guest request,,
529507400764,2025-12-02 17:07:55,Standard prices,14,standard
529507400764,2025-12-03 03:07:55,Send offer,,
530477390066,2025-12-03 13:07:55,Guest request,,
530477390066,2025-12-03 23:07:55,Standard prices,44,standard
530477390066,2025-12-04 09:07:55,Send offer,,
530999390739,2025-12-04 19:07:55,Guest request,,
530999390739,2025-12-05 05:07:55,Standard prices,16,standard
530999390739,2025-12-05 15:07:55,Send offer,,
531875453503,2025-12-06 01:07:55,Guest request,,
531875453503,2025-12-06 11:07:55,Premium prices,92,premium
531875453503,2025-12-06 21:07:55,Send offer,,
532746815991,2025-12-07 07:07:55,Guest request,,
532746815991,2025-12-07 17:07:55,Standard prices,58,standard
532746815991,2025-12-08 03:07:55,Send offer,,
533284795852,2025-12-08 13:07:55,Guest request,,
533284795852,2025-12-08 23:07:55,Standard prices,15,standard
533284795852,2025-12-09 09:07:55,Send offer,,
534245504629,2025-12-09 19:07:55,Guest request,,
534245504629,2025-12-10 05:07:55,Premium prices,92,premium
534245504629,2025-12-10 15:07:55,Send offer,,
534889953870,2025-12-11 01:07:55,Guest request,,
534889953870,2025-12-11 11:07:55,Standard prices,17,standard
534889953870,2025-12-11 21:07:55,Send offer,,
535580727995,2025-12-12 07:07:55,Guest request,,
535580727995,2025-12-12 17:07:55,Standard prices,87,standard
535580727995,2025-12-13 03:07:55,Send offer,,
535622139523,2025-12-13 13:07:55,Guest request,,
535622139523,2025-12-13 23:07:55,Standard prices,83,standard
535622139523,2025-12-14 09:07:55,Send offer,,
536572195026,2025-12-14 19:07:55,Guest request,,
536572195026,2025-12-15 05:07:55,Standard prices,36,standard
536572195026,2025-12-15 15:07:55,Send offer,,
537537046655,2025-12-16 01:07:55,Guest request,,
537537046655,2025-12-16 11:07:55,Standard prices,68,standard
537537046655,2025-12-16 21:07:55,Send offer,,
537750148983,2025-12-17 07:07:55,Guest request,,
537750148983,2025-12-17 17:07:55,Standard prices,89,standard
537750148983,2025-12-18 03:07:55,Send offer,,
538521461350,2025-12-18 13:07:55,Guest request,,
538521461350,2025-12-18 23:07:55,Standard prices,52,standard
538521461350,2025-12-19 09:07:55,Send offer,,
539182783041,2025-12-19 19:07:55,Guest request,,
539182783041,2025-12-20 05:07:55,Premium prices,96,premium
539182783041,2025-12-20 15:07:55,Send offer,,
539865247532,2025-12-21 01:07:55,Guest request,,
539865247532,2025-12-21 11:07:55,Standard prices,64,standard
539865247532,2025-12-21 21:07:55,Send offer,,
540526835931,2025-12-22 07:07:55,Guest request,,
540526835931,2025-12-22 17:07:55,Standard prices,41,standard
540526835931,2025-12-23 03:07:55,Send offer,,
541293773204,2025-12-23 13:07:55,Guest request,,
541293773204,2025-12-23 23:07:55,Standard prices,33,standard
541293773204,2025-12-24 09:07:55,Send offer,,
541731455869,2025-12-24 19:07:55,Guest request,,
541731455869,2025-12-25 05:07:55,Standard prices,62,standard
541731455869,2025-12-25 15:07:55,Send offer,,
542654526228,2025-12-26 01:07:55,Guest request,,
542654526228,2025-12-26 11:07:55,Standard prices,87,standard
542654526228,2025-12-26 21:07:55,Send offer,,
543295516883,2025-12-27 07:07:55,Guest request,,
543295516883,2025-12-27 17:07:55,Standard prices,71,standard
543295516883,2025-12-28 03:07:55,Send offer,,
543422771754,2025-12-28 13:07:55,Guest request,,
543422771754,2025-12-28 23:07:55,Standard prices,56,standard
543422771754,2025-12-29 09:07:55,Send offer,,
544291876561,2025-12-29 19:07:55,Guest request,,
544291876561,2025-12-30 05:07:55,Standard prices,84,standard
544291876561,2025-12-30 15:07:55,Send offer,,
544929290046,2025-12-31 01:07:55,Guest request,,
544929290046,2025-12-31 11:07:55,Premium prices,99,premium
544929290046,2025-12-31 21:07:55,Send offer,,
545427305511,2026-01-01 07:07:55,Guest request,,
545427305511,2026-01-01 17:07:55,Standard prices,20,standard
545427305511,2026-01-02 03:07:55,Send offer,,
545834598392,2026-01-02 13:07:55,Guest request,,
545834598392,2026-01-02 23:07:55,Standard prices,85,standard
545834598392,2026-01-03 09:07:55,Send offer,,
546290750722,2026-01-03 19:07:55,Guest request,,
546290750722,2026-01-04 05:07:55,Standard prices,82,standard
546290750722,2026-01-04 15:07:55,Send offer,,
546677276855,2026-01-05 01:07:55,Guest request,,
546677276855,2026-01-05 11:07:55,Standard prices,58,standard
546677276855,2026-01-05 21:07:55,Send offer,,
547341792706,2026-01-06 07:07:55,Guest request,,
547341792706,2026-01-06 17:07:55,Standard prices,90,standard
547341792706,2026-01-07 03:07:55,Send offer,,
547698950109,2026-01-07 13:07:55,Guest request,,
547698950109,2026-01-07 23:07:55,Standard prices,75,standard
547698950109,2026-01-08 09:07:55,Send offer,,
548653041075,2026-01-08 19:07:55,Guest request,,
548653041075,2026-01-09 05:07:55,Standard prices,76,standard
548653041075,2026-01-09 15:07:55,Send offer,,
549362172400,2026-01-10 01:07:55,Guest request,,
549362172400,2026-01-10 11:07:55,Standard prices,55,standard
549362172400,2026-01-10 21:07:55,Send offer,,
550112302624,2026-01-11 07:07:55,Guest request,,
550112302624,2026-01-11 17:07:55,Standard prices,15,standard
550112302624,2026-01-12 03:07:55,Send offer,,
550325574736,2026-01-12 13:07:55,Guest request,,
550325574736,2026-01-12 23:07:55,Standard prices,20,standard
550325574736,2026-01-13 09:07:55,Send offer,,
550837255866,2026-01-13 19:07:55,Guest request,,
550837255866,2026-01-14 05:07:55,Standard prices,69,standard
550837255866,2026-01-14 15:07:55,Send offer,,
551627127927,2026-01-15 01:07:55,Guest request,,
551627127927,2026-01-15 11:07:55,Standard prices,62,standard
551627127927,2026-01-15 21:07:55,Send offer,,
552432433637,2026-01-16 07:07:55,Guest request,,
552432433637,2026-01-16 17:07:55,Standard prices,50,standard
552432433637,2026-01-17 03:07:55,Send offer,,
552507401276,2026-01-17 13:07:55,Guest request,,
552507401276,2026-01-17 23:07:55,Standard prices,71,standard
552507401276,2026-01-18 09:07:55,Send offer,,
553038616521,2026-01-18 19:07:55,Guest request,,
553038616521,2026-01-19 05:07:55,Standard prices,11,standard
553038616521,2026-01-19 15:07:55,Send offer,,
553110161726,2026-01-20 01:07:55,Guest request,,
553110161726,2026-01-20 11:07:55,Premium prices,97,premium
553110161726,2026-01-20 21:07:55,Send offer,,
553378018544,2026-01-21 07:07:55,Guest request,,
553378018544,2026-01-21 17:07:55,Standard prices,55,standard
553378018544,2026-01-22 03:07:55,Send offer,,
553560137330,2026-01-22 13:07:55,Guest request,,
553560137330,2026-01-22 23:07:55,Standard prices,15,standard
553560137330,2026-01-23 09:07:55,Send offer,,
553987439591,2026-01-23 19:07:55,Guest request,,
553987439591,2026-01-24 05:07:55,Premium prices,97,premium
553987439591,2026-01-24 15:07:55,Send offer,,
554472260540,2026-01-25 01:07:55,Guest request,,
554472260540,2026-01-25 11:07:55,Standard prices,90,standard
554472260540,2026-01-25 21:07:55,Send offer,,
555120234235,2026-01-26 07:07:55,Guest request,,
555120234235,2026-01-26 17:07:55,Standard prices,63,standard
555120234235,2026-01-27 03:07:55,Send offer,,
555962217456,2026-01-27 13:07:55,Guest request,,
555962217456,2026-01-27 23:07:55,Standard prices,77,standard
555962217456,2026-01-28 09:07:55,Send offer,,
556174493043,2026-01-28 19:07:55,Guest request,,
556174493043,2026-01-29 05:07:55,Standard prices,35,standard
556174493043,2026-01-29 15:07:55,Send offer,,
556543110426,2026-01-30 01:07:55,Guest request,,
556543110426,2026-01-30 11:07:55,Standard prices,45,standard
556543110426,2026-01-30 21:07:55,Send offer,,
556882247329,2026-01-31 07:07:55,Guest request,,
556882247329,2026-01-31 17:07:55,Standard prices,65,standard
556882247329,2026-02-01 03:07:55,Send offer,,
557161130538,2026-02-01 13:07:55,Guest request,,
557161130538,2026-02-01 23:07:55,Standard prices,11,standard
557161130538,2026-02-02 09:07:55,Send offer,,
557829727786,2026-02-02 19:07:55,Guest request,,
557829727786,2026-02-03 05:07:55,Standard prices,42,standard
557829727786,2026-02-03 15:07:55,Send offer,,
558519936913,2026-02-04 01:07:55,Guest request,,
