uuid,timestamp,event,age,amount_loan,yearly_income,random_number,check
2249,2022-03-02 19:49:20,Simple Check,,,,,Simple Check
2249,2022-03-02 21:49:20,Make Decision,,,,,
2249,2022-03-02 23:49:20,Inform Customer,,,,,
2250,2022-02-15 10:17:12,Customer applies,,,,,
2250,2022-02-15 12:17:12,Check application data,28,81693,517388,1099921,
2250,2022-02-15 14:17:12,Extensive Check,,,,,Extensive Check
2250,2022-02-15 16:17:12,Make Decision,,,,,
2250,2022-02-15 18:17:12,Inform Customer,,,,,
2251,2022-03-03 12:08:30,Customer applies,,,,,
2251,2022-03-03 14:08:30,Check application data,57,36691,81729,1287243,
2251,2022-03-03 16:08:30,Normal Check,,,,,Normal Check
2251,2022-03-03 18:08:30,Make Decision,,,,,
2251,2022-03-03 20:08:30,Inform Customer,,,,,
2252,2022-03-04 18:42:16,Customer applies,,,,,
2252,2022-03-04 20:42:16,Check application data,34,22665,935866,498042,
2252,2022-03-04 22:42:16,Normal Check,,,,,Normal Check
2252,2022-03-05 00:42:16,Make Decision,,,,,
2252,2022-03-05 02:42:16,Inform Customer,,,,,
2253,2022-02-19 09:22:01,Customer applies,,,,,
2253,2022-02-19 11:22:01,Check application data,36,51687,168558,630716,
2253,2022-02-19 13:22:01,Normal Check,,,,,Normal Check
2253,2022-02-19 15:22:01,Make Decision,,,,,
2253,2022-02-19 17:22:01,Inform Customer,,,,,
2254,2022-02-22 18:49:52,Customer applies,,,,,
2254,2022-02-22 20:49:52,Check application data,31,91570,874433,1813621,
2254,2022-02-22 22:49:52,Extensive Check,,,,,Extensive Check
2254,2022-02-23 00:49:52,Make Decision,,,,,
2254,2022-02-23 02:49:52,Inform Customer,,,,,
2255,2022-02-20 14:57:39,Customer applies,,,,,
2255,2022-02-20 16:57:39,Check application data,36,80969,854546,1908401,
2255,2022-02-20 18:57:39,Extensive Check,,,,,Extensive Check
2255,2022-02-20 20:57:39,Make Decision,,,,,
2255,2022-02-20 22:57:39,Inform Customer,,,,,
2256,2022-02-16 12:56:52,Customer applies,,,,,
2256,2022-02-16 14:56:52,Check application data,54,73609,173804,1272877,
2256,2022-02-16 16:56:52,Normal Check,,,,,Normal Check
2256,2022-02-16 18:56:52,Make Decision,,,,,
2256,2022-02-16 20:56:52,Inform Customer,,,,,
2257,2022-02-26 17:15:48,Customer applies,,,,,
2257,2022-02-26 19:15:48,Check application data,35,57920,665260,1237960,
2257,2022-02-26 21:15:48,Normal Check,,,,,Normal Check
2257,2022-02-26 23:15:48,Make Decision,,,,,
2257,2022-02-27 01:15:48,Inform Customer,,,,,
2258,2022-02-17 12:42:00,Customer applies,,,,,
2258,2022-02-17 14:42:00,Check application data,57,81236,718981,1063632,
2258,2022-02-17 16:42:00,Extensive Check,,,,,Extensive Check
2258,2022-02-17 18:42:00,Make Decision,,,,,
2258,2022-02-17 20:42:00,Inform Customer,,,,,
2259,2022-02-26 17:45:41,Customer applies,,,,,
2259,2022-02-26 19:45:41,Check application data,41,13993,648994,693020,
2259,2022-02-26 21:45:41,Simple Check,,,,,Simple Check
2259,2022-02-26 23:45:41,Make Decision,,,,,
2259,2022-02-27 01:45:41,Inform Customer,,,,,
2260,2022-02-27 14:26:34,Customer applies,,,,,
2260,2022-02-27 16:26:34,Check application data,35,97807,329401,975393,
2260,2022-02-27 18:26:34,Extensive Check,,,,,Extensive Check
2260,2022-02-27 20:26:34,Make Decision,,,,,
2260,2022-02-27 22:26:34,Inform Customer,,,,,
2261,2022-02-16 08:13:57,Customer applies,,,,,
2261,2022-02-16 10:13:57,Check application data,50,82873,102834,1256101,
2261,2022-02-16 12:13:57,Extensive Check,,,,,Extensive Check
2261,2022-02-16 14:13:57,Make Decision,,,,,
2261,2022-02-16 16:13:57,Inform Customer,,,,,
2262,2022-02-16 12:56:01,Customer applies,,,,,
2262,2022-02-16 14:56:01,Check application data,27,23119,648709,1986901,
2262,2022-02-16 16:56:01,Normal Check,,,,,Normal Check
2262,2022-02-16 18:56:01,Make Decision,,,,,
2262,2022-02-16 20:56:01,Inform Customer,,,,,
2263,2022-03-03 16:45:36,Customer applies,,,,,
2263,2022-03-03 18:45:36,Check application data,30,39764,198123,1679595,
2263,2022-03-03 20:45:36,Normal Check,,,,,Normal Check
2263,2022-03-03 22:45:36,Make Decision,,,,,
2263,2022-03-04 00:45:36,Inform Customer,,,,,
2264,2022-02-21 13:32:39,Customer applies,,,,,
2264,2022-02-21 15:32:39,Check application data,43,83385,978291,640213,
2264,2022-02-21 17:32:39,Extensive Check,,,,,Extensive Check
2264,2022-02-21 19:32:39,Make Decision,,,,,
2264,2022-02-21 21:32:39,Inform Customer,,,,,
2265,2022-02-23 11:52:02,Customer applies,,,,,
2265,2022-02-23 13:52:02,Check application data,52,5678,296019,475417,
2265,2022-02-23 15:52:02,Simple Check,,,,,Simple Check
2265,2022-02-23 17:52:02,Make Decision,,,,,
2265,2022-02-23 19:52:02,Inform Customer,,,,,
2266,2022-03-02 16:37:55,Customer applies,,,,,
2266,2022-03-02 18:37:55,Check application data,33,90115,834846,1684881,
2266,2022-03-02 20:37:55,Extensive Check,,,,,Extensive Check
2266,2022-03-02 22:37:55,Make Decision,,,,,
2266,2022-03-03 00:37:55,Inform Customer,,,,,
2267,2022-02-19 13:17:17,Customer applies,,,,,
2267,2022-02-19 15:17:17,Check application data,29,13476,636078,32470,
2267,2022-02-19 17:17:17,Simple Check,,,,,Simple Check
2267,2022-02-19 19:17:17,Make Decision,,,,,
2267,2022-02-19 21:17:17,Inform Customer,,,,,
2268,2022-02-24 10:02:48,Customer applies,,,,,
2268,2022-02-24 12:02:48,Check application data,57,94668,244573,633069,
2268,2022-02-24 14:02:48,Extensive Check,,,,,Extensive Check
2268,2022-02-24 16:02:48,Make Decision,,,,,
2268,2022-02-24 18:02:48,Inform Customer,,,,,
2269,2022-03-05 11:09:15,Customer applies,,,,,
2269,2022-03-05 13:09:15,Check application data,49,99816,310990,1095249,
2269,2022-03-05 15:09:15,Extensive Check,,,,,Extensive Check
2269,2022-03-05 17:09:15,Make Decision,,,,,
2269,2022-03-05 19:09:15,Inform Customer,,,,,
2270,2022-02-18 18:58:09,Customer applies,,,,,
2270,2022-02-18 20:58:09,Check application data,53,49958,710385,1439128,
2270,2022-02-18 22:58:09,Normal Check,,,,,Normal Check
2270,2022-02-19 00:58:09,Make Decision,,,,,
2270,2022-02-19 02:58:09,Inform Customer,,,,,
2271,2022-02-24 09:41:48,Customer applies,,,,,
2271,2022-02-24 11:41:48,Check application data,32,60656,838096,761961,
2271,2022-02-24 13:41:48,Normal Check,,,,,Normal Check
2271,2022-02-24 15:41:48,Make Decision,,,,,
2271,2022-02-24 17:41:48,Inform Customer,,,,,
2272,2022-03-01 11:14:03,Customer applies,,,,,
2272,2022-03-01 13:14:03,Check application data,34,76279,742031,1725383,
2272,2022-03-01 15:14:03,Normal Check,,,,,Normal Check
2272,2022-03-01 17:14:03,Make Decision,,,,,
2272,2022-03-01 19:14:03,Inform Customer,,,,,
2273,2022-02-14 09:52:10,Customer applies,,,,,
2273,2022-02-14 11:52:10,Check application data,30,84538,347860,1709788,
2273,2022-02-14 13:52:10,Extensive Check,,,,,Extensive Check
2273,2022-02-14 15:52:10,Make Decision,,,,,
2273,2022-02-14 17:52:10,Inform Customer,,,,,
2274,2022-02-19 09:27:04,Customer applies,,,,,
2274,2022-02-19 11:27:04,Check application data,39,71945,306393,692206,
2274,2022-02-19 13:27:04,Normal Check,,,,,Normal Check
2274,2022-02-19 15:27:04,Make Decision,,,,,
2274,2022-02-19 17:27:04,Inform Customer,,,,,
2275,2022-03-04 17:35:46,Customer applies,,,,,
2275,2022-03-04 19:35:46,Check application data,29,476,963297,933444,
2275,2022-03-04 21:35:46,Simple Check,,,,,Simple Check
2275,2022-03-04 23:35:46,Make Decision,,,,,
2275,2022-03-05 01:35:46,Inform Customer,,,,,
2276,2022-02-15 08:03:03,Customer applies,,,,,
2276,2022-02-15 10:03:03,Check application data,29,71672,14639,910201,
2276,2022-02-15 12:03:03,Normal Check,,,,,Normal Check
2276,2022-02-15 14:03:03,Make Decision,,,,,
2276,2022-02-15 16:03:03,Inform Customer,,,,,
2277,2022-02-14 08:36:25,Customer applies,,,,,
2277,2022-02-14 10:36:25,Check application data,35,9236,664098,945754,
2277,2022-02-14 12:36:25,Simple Check,,,,,Simple Check
2277,2022-02-14 14:36:25,Make Decision,,,,,
2277,2022-02-14 16:36:25,Inform Customer,,,,,
2278,2022-02-22 17:21:37,Customer applies,,,,,
2278,2022-02-22 19:21:37,Check application data,31,18493,322510,1470068,
2278,2022-02-22 21:21:37,Simple Check,,,,,Simple Check
2278,2022-02-22 23:21:37,Make Decision,,,,,
2278,2022-02-23 01:21:37,Inform Customer,,,,,
2279,2022-02-28 08:40:11,Customer applies,,,,,
2279,2022-02-28 10:40:11,Check application data,29,74285,843318,1014619,
2279,2022-02-28 12:40:11,Normal Check,,,,,Normal Check
2279,2022-02-28 14:40:11,Make Decision,,,,,
2279,2022-02-28 16:40:11,Inform Customer,,,,,
2280,2022-02-21 08:20:49,Customer applies,,,,,
2280,2022-02-21 10:20:49,Check application data,43,3283,841668,1897957,
2280,2022-02-21 12:20:49,Simple Check,,,,,Simple Check
2280,2022-02-21 14:20:49,Make Decision,,,,,
2280,2022-02-21 16:20:49,Inform Customer,,,,,
2281,2022-02-15 16:12:24,Customer applies,,,,,
2281,2022-02-15 18:12:24,Check application data,29,86575,729687,1844854,
2281,2022-02-15 20:12:24,Extensive Check,,,,,Extensive Check
2281,2022-02-15 22:12:24,Make Decision,,,,,
2281,2022-02-16 00:12:24,Inform Customer,,,,,
2282,2022-02-17 12:47:41,Customer applies,,,,,
2282,2022-02-17 14:47:41,Check application data,27,27741,266459,1648896,
2282,2022-02-17 16:47:41,Normal Check,,,,,Normal Check
2282,2022-02-17 18:47:41,Make Decision,,,,,
2282,2022-02-17 20:47:41,Inform Customer,,,,,
2283,2022-03-05 10:22:25,Customer applies,,,,,
2283,2022-03-05 12:22:25,Check application data,31,55347,731126,756781,
2283,2022-03-05 14:22:25,Normal Check,,,,,Normal Check
2283,2022-03-05 16:22:25,Make Decision,,,,,
2283,2022-03-05 18:22:25,Inform Customer,,,,,
2284,2022-02-23 09:00:22,Customer applies,,,,,
2284,2022-02-23 11:00:22,Check application data,34,61152,760584,1182515,
2284,2022-02-23 13:00:22,Normal Check,,,,,Normal Check
2284,2022-02-23 15:00:22,Make Decision,,,,,
2284,2022-02-23 17:00:22,Inform Customer,,,,,
2285,2022-02-19 12:26:48,Customer applies,,,,,
2285,2022-02-19 14:26:48,Check application data,30,89479,686454,1407392,
2285,2022-02-19 16:26:48,Extensive Check,,,,,Extensive Check
2285,2022-02-19 18:26:48,Make Decision,,,,,
2285,2022-02-19 20:26:48,Inform Customer,,,,,
2286,2022-02-24 11:27:24,Customer applies,,,,,
2286,2022-02-24 13:27:24,Check application data,54,3190,530550,460772,
2286,2022-02-24 15:27:24,Simple Check,,,,,Simple Check
2286,2022-02-24 17:27:24,Make Decision,,,,,
2286,2022-02-24 19:27:24,Inform Customer,,,,,
2287,2022-02-19 14:50:23,Customer applies,,,,,
2287,2022-02-19 16:50:23,Check application data,55,79878,54672,1776113,
2287,2022-02-19 18:50:23,Normal Check,,,,,Normal Check
2287,2022-02-19 20:50:23,Make Decision,,,,,
2287,2022-02-19 22:50:23,Inform Customer,,,,,
2288,2022-02-27 16:45:08,Customer applies,,,,,
2288,2022-02-27 18:45:08,Check application data,51,17870,449669,882286,
2288,2022-02-27 20:45:08,Simple Check,,,,,Simple Check
2288,2022-02-27 22:45:08,Make Decision,,,,,
2288,2022-02-28 00:45:08,Inform Customer,,,,,
2289,2022-02-22 10:08:26,Customer applies,,,,,
2289,2022-02-22 12:08:26,Check application data,36,60613,405118,1653159,
2289,2022-02-22 14:08:26,Normal Check,,,,,Normal Check
2289,2022-02-22 16:08:26,Make Decision,,,,,
2289,2022-02-22 18:08:26,Inform Customer,,,,,
2290,2022-02-25 15:37:16,Customer applies,,,,,
2290,2022-02-25 17:37:16,Check application data,28,28967,879304,1040251,
2290,2022-02-25 19:37:16,Normal Check,,,,,Normal Check
2290,2022-02-25 21:37:16,Make Decision,,,,,
2290,2022-02-25 23:37:16,Inform Customer,,,,,
2291,2022-03-05 16:06:41,Customer applies,,,,,
2291,2022-03-05 18:06:41,Check application data,41,51301,943025,933885,
2291,2022-03-05 20:06:41,Normal Check,,,,,Normal Check
2291,2022-03-05 22:06:41,Make Decision,,,,,
2291,2022-03-06 00:06:41,Inform Customer,,,,,
2292,2022-02-25 15:56:05,Customer applies,,,,,
2292,2022-02-25 17:56:05,Check application data,38,30326,453748,1434250,
2292,2022-02-25 19:56:05,Normal Check,,,,,Normal Check
2292,2022-02-25 21:56:05,Make Decision,,,,,
2292,2022-02-25 23:56:05,Inform Customer,,,,,
2293,2022-03-05 08:58:55,Customer applies,,,,,
2293,2022-03-05 10:58:55,Check application data,31,63092,569973,805121,
2293,2022-03-05 12:58:55,Normal Check,,,,,Normal Check
2293,2022-03-05 14:58:55,Make Decision,,,,,
2293,2022-03-05 16:58:55,Inform Customer,,,,,
2294,2022-03-02 11:20:49,Customer applies,,,,,
2294,2022-03-02 13:20:49,Check application data,32,40665,276560,104070,
2294,2022-03-02 15:20:49,Normal Check,,,,,Normal Check
2294,2022-03-02 17:20:49,Make Decision,,,,,
2294,2022-03-02 19:20:49,Inform Customer,,,,,
2295,2022-02-16 11:08:29,Customer applies,,,,,
2295,2022-02-16 13:08:29,Check application data,54,71932,489544,932913,
2295,2022-02-16 15:08:29,Normal Check,,,,,Normal Check
2295,2022-02-16 17:08:29,Make Decision,,,,,
2295,2022-02-16 19:08:29,Inform Customer,,,,,
2296,2022-02-23 15:24:29,Customer applies,,,,,
2296,2022-02-23 17:24:29,Check application data,30,78315,953836,1346683,
2296,2022-02-23 19:24:29,Normal Check,,,,,Normal Check
2296,2022-02-23 21:24:29,Make Decision,,,,,
2296,2022-02-23 23:24:29,Inform Customer,,,,,
2297,2022-03-04 14:06:04,Customer applies,,,,,
2297,2022-03-04 16:06:04,Check application data,52,45124,553112,1714912,
2297,2022-03-04 18:06:04,Normal Check,,,,,Normal Check
2297,2022-03-04 20:06:04,Make Decision,,,,,
2297,2022-03-04 22:06:04,Inform Customer,,,,,
2298,2022-02-28 14:50:54,Customer applies,,,,,
2298,2022-02-28 16:50:54,Check application data,42,97194,663995,1366722,
2298,2022-02-28 18:50:54,Extensive Check,,,,,Extensive Check
2298,2022-02-28 20:50:54,Make Decision,,,,,
2298,2022-02-28 22:50:54,Inform Customer,,,,,
2299,2022-02-22 09:54:31,Customer applies,,,,,
2299,2022-02-22 11:54:31,Check application data,41,69720,876053,664318,
2299,2022-02-22 13:54:31,Normal Check,,,,,Normal Check
2299,2022-02-22 15:54:31,Make Decision,,,,,
2299,2022-02-22 17:54:31,Inform Customer,,,,,
2300,2022-02-20 16:52:34,Customer applies,,,,,
2300,2022-02-20 18:52:34,Check application data,35,26439,635073,686493,
2300,2022-02-20 20:52:34,Normal Check,,,,,Normal Check
2300,2022-02-20 22:52:34,Make Decision,,,,,
2300,2022-02-21 00:52:34,Inform Customer,,,,,
2301,2022-02-25 15:51:17,Customer applies,,,,,
2301,2022-02-25 17:51:17,Check application data,45,9016,2369,1486273,
2301,2022-02-25 19:51:17,Simple Check,,,,,Simple Check
2301,2022-02-25 21:51:17,Make Decision,,,,,
2301,2022-02-25 23:51:17,Inform Customer,,,,,
2302,2022-03-02 08:39:50,Customer applies,,,,,
2302,2022-03-02 10:39:50,Check application data,41,48865,365587,1789790,
2302,2022-03-02 12:39:50,Normal Check,,,,,Normal Check
2302,2022-03-02 14:39:50,Make Decision,,,,,
2302,2022-03-02 16:39:50,Inform Customer,,,,,
2303,2022-02-17 11:54:38,Customer applies,,,,,
2303,2022-02-17 13:54:38,Check application data,25,77077,642908,799439,
2303,2022-02-17 15:54:38,Normal Check,,,,,Normal Check
2303,2022-02-17 17:54:38,Make Decision,,,,,
2303,2022-02-17 19:54:38,Inform Customer,,,,,
2304,2022-02-24 08:27:21,Customer applies,,,,,
2304,2022-02-24 10:27:21,Check application data,33,98666,960345,652161,
2304,2022-02-24 12:27:21,Extensive Check,,,,,Extensive Check
2304,2022-02-24 14:27:21,Make Decision,,,,,
2304,2022-02-24 16:27:21,Inform Customer,,,,,
2305,2022-02-19 17:46:17,Customer applies,,,,,
2305,2022-02-19 19:46:17,Check application data,47,99344,758238,418958,
2305,2022-02-19 21:46:17,Extensive Check,,,,,Extensive Check
2305,2022-02-19 23:46:17,Make Decision,,,,,
2305,2022-02-20 01:46:17,Inform Customer,,,,,
2306,2022-02-24 16:57:21,Customer applies,,,,,
2306,2022-02-24 18:57:21,Check application data,44,50815,501430,707258,
2306,2022-02-24 20:57:21,Normal Check,,,,,Normal Check
2306,2022-02-24 22:57:21,Make Decision,,,,,
2306,2022-02-25 00:57:21,Inform Customer,,,,,
2307,2022-02-22 14:56:39,Customer applies,,,,,
2307,2022-02-22 16:56:39,Check application data,57,44887,905791,231043,
2307,2022-02-22 18:56:39,Normal Check,,,,,Normal Check
2307,2022-02-22 20:56:39,Make Decision,,,,,
2307,2022-02-22 22:56:39,Inform Customer,,,,,
2308,2022-02-22 08:24:12,Customer applies,,,,,
2308,2022-02-22 10:24:12,Check application data,27,70143,222484,661558,
2308,2022-02-22 12:24:12,Normal Check,,,,,Normal Check
2308,2022-02-22 14:24:12,Make Decision,,,,,
2308,2022-02-22 16:24:12,Inform Customer,,,,,
2309,2022-02-14 18:07:34,Customer applies,,,,,
2309,2022-02-14 20:07:34,Check application data,44,84909,968203,395662,
2309,2022-02-14 22:07:34,Extensive Check,,,,,Extensive Check
2309,2022-02-15 00:07:34,Make Decision,,,,,
2309,2022-02-15 02:07:34,Inform Customer,,,,,
2310,2022-02-27 08:03:12,Customer applies,,,,,
2310,2022-02-27 10:03:12,Check application data,45,420,344847,1215305,
2310,2022-02-27 12:03:12,Simple Check,,,,,Simple Check
2310,2022-02-27 14:03:12,Make Decision,,,,,
2310,2022-02-27 16:03:12,Inform Customer,,,,,
2311,2022-02-19 14:33:17,Customer applies,,,,,
2311,2022-02-19 16:33:17,Check application data,41,87907,330208,138483,
2311,2022-02-19 18:33:17,Extensive Check,,,,,Extensive Check
2311,2022-02-19 20:33:17,Make Decision,,,,,
2311,2022-02-19 22:33:17,Inform Customer,,,,,
2312,2022-03-01 16:37:58,Customer applies,,,,,
2312,2022-03-01 18:37:58,Check application data,26,43710,451039,1176603,
2312,2022-03-01 20:37:58,Normal Check,,,,,Normal Check
2312,2022-03-01 22:37:58,Make Decision,,,,,
2312,2022-03-02 00:37:58,Inform Customer,,,,,
2313,2022-02-17 14:53:52,Customer applies,,,,,
2313,2022-02-17 16:53:52,Check application data,46,20498,269759,482217,
2313,2022-02-17 18:53:52,Normal Check,,,,,Normal Check
2313,2022-02-17 20:53:52,Make Decision,,,,,
2313,2022-02-17 22:53:52,Inform Customer,,,,,
2314,2022-02-26 10:11:07,Customer applies,,,,,
2314,2022-02-26 12:11:07,Check application data,51,63517,355986,1372432,
2314,2022-02-26 14:11:07,Normal Check,,,,,Normal Check
2314,2022-02-26 16:11:07,Make Decision,,,,,
2314,2022-02-26 18:11:07,Inform Customer,,,,,
2315,2022-02-21 08:16:31,Customer applies,,,,,
2315,2022-02-21 10:16:31,Check application data,53,56164,974897,674027,
2315,2022-02-21 12:16:31,Normal Check,,,,,Normal Check
2315,2022-02-21 14:16:31,Make Decision,,,,,
2315,2022-02-21 16:16:31,Inform Customer,,,,,
2316,2022-02-16 08:59:49,Customer applies,,,,,
2316,2022-02-16 10:59:49,Check application data,40,48617,848370,1151530,
2316,2022-02-16 12:59:49,Normal Check,,,,,Normal Check
2316,2022-02-16 14:59:49,Make Decision,,,,,
2316,2022-02-16 16:59:49,Inform Customer,,,,,
2317,2022-03-04 17:16:19,Customer applies,,,,,
2317,2022-03-04 19:16:19,Check application data,31,35552,206805,1163329,
2317,2022-03-04 21:16:19,Normal Check,,,,,Normal Check
2317,2022-03-04 23:16:19,Make Decision,,,,,
2317,2022-03-05 01:16:19,Inform Customer,,,,,
2318,2022-02-25 12:20:09,Customer applies,,,,,
2318,2022-02-25 14:20:09,Check application data,28,8086,49003,1953013,
2318,2022-02-25 16:20:09,Simple Check,,,,,Simple Check
2318,2022-02-25 18:20:09,Make Decision,,,,,
2318,2022-02-25 20:20:09,Inform Customer,,,,,
2319,2022-02-17 15:49:22,Customer applies,,,,,
2319,2022-02-17 17:49:22,Check application data,30,32312,772705,1942216,
2319,2022-02-17 19:49:22,Normal Check,,,,,Normal Check
2319,2022-02-17 21:49:22,Make Decision,,,,,
2319,2022-02-17 23:49:22,Inform Customer,,,,,
2320,2022-02-21 09:44:46,Customer applies,,,,,
2320,2022-02-21 11:44:46,Check application data,51,27679,585072,1265019,
2320,2022-02-21 13:44:46,Normal Check,,,,,Normal Check
2320,2022-02-21 15:44:46,Make Decision,,,,,
2320,2022-02-21 17:44:46,Inform Customer,,,,,
2321,2022-02-18 17:35:45,Customer applies,,,,,
2321,2022-02-18 19:35:45,Check application data,43,30138,197677,1658328,
2321,2022-02-18 21:35:45,Normal Check,,,,,Normal Check
2321,2022-02-18 23:35:45,Make Decision,,,,,
2321,2022-02-19 01:35:45,Inform Customer,,,,,
2322,2022-03-05 14:17:01,Customer applies,,,,,
2322,2022-03-05 16:17:01,Check application data,33,87396,483110,377190,
2322,2022-03-05 18:17:01,Extensive Check,,,,,Extensive Check
2322,2022-03-05 20:17:01,Make Decision,,,,,
2322,2022-03-05 22:17:01,Inform Customer,,,,,
2323,2022-02-19 16:54:20,Customer applies,,,,,
2323,2022-02-19 18:54:20,Check application data,38,50639,611732,1870973,
2323,2022-02-19 20:54:20,Normal Check,,,,,Normal Check
2323,2022-02-19 22:54:20,Make Decision,,,,,
2323,2022-02-20 00:54:20,Inform Customer,,,,,
2324,2022-02-20 09:46:55,Customer applies,,,,,
2324,2022-02-20 11:46:55,Check application data,34,94875,995050,1336218,
2324,2022-02-20 13:46:55,Extensive Check,,,,,Extensive Check
